X18X78,X18X78.25,X18X78.5,X18X78.75,X18X79,X18X79.25,X18X79.5
0,0,5.800000191,10.39999962,11.39999962,7,6.900000095
0.600000024,0.899999976,0.899999976,1.200000048,1.299999952,2.200000048,2.200000048
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,4,6.5,6.400000095,2.099999905,1.899999976
0.400000006,0.699999988,2.900000095,4,3.599999905,1.299999952,1.200000048
0.600000024,0.899999976,1.200000048,0.899999976,0.400000006,0,0.200000003
0,0,0.899999976,1.600000024,1.799999952,1.100000024,1.299999952
0,0,0,0.100000001,0.100000001,0,0
1.200000048,2.200000048,2.5,1.799999952,1.399999976,1.5,1.5
0,0,0,0,0,0,0
0,0,0.300000012,0.400000006,0.400000006,0,0
1.399999976,2.400000095,2.400000095,1.399999976,0.200000003,0,0
3,2.5,3.700000048,8.100000381,13.30000019,21.10000038,21.29999924
9.100000381,8.800000191,7.400000095,3.900000095,1.299999952,0.100000001,0.200000003
0,0,7.400000095,11.80000019,11.69999981,3.799999952,3.599999905
0.300000012,0.5,0.600000024,1,1.600000024,2.799999952,3
0,0,0.300000012,1.299999952,2,2.900000095,3.099999905
0,0,0,0,0,0,0
0.800000012,1.799999952,2.099999905,0.800000012,0.400000006,0,0.300000012
0.5,1,1.100000024,0.600000024,0.300000012,0,0
0,0,3.900000095,5.900000095,5.400000095,0.600000024,0.400000006
0,0,0.300000012,0.400000006,0.400000006,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.5,0.699999988,0.699999988,0,0
0,0,0,0,0,0,0
0,0.400000006,0.300000012,0,0,0,0
0,0.5,0.300000012,0,0,0,0
21,13.30000019,0,0,0,0.100000001,0
31.39999962,57.09999847,60.29999924,30.39999962,12.19999981,7.699999809,7.300000191
6.5,5.800000191,2.099999905,0.800000012,0.100000001,0,0
0.600000024,0.200000003,0.400000006,0.400000006,0.400000006,0,0
1.700000048,1.600000024,1.600000024,3.299999952,4.699999809,8.100000381,8.199999809
7.800000191,15,22.29999924,18.10000038,11.80000019,1.899999976,0.800000012
0,0,2.400000095,5.400000095,6.800000191,6.699999809,6.900000095
0,0,0.200000003,0.200000003,0.200000003,0,0.200000003
0.699999988,1.100000024,1.100000024,1.399999976,1.600000024,3,3.700000048
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.300000012,1.5,2.400000095,3.599999905,3.799999952
0,0,1.600000024,3.400000095,4.199999809,3.799999952,3.900000095
0,0,0,0,0,0,0
0,0,0.899999976,1.299999952,1.200000048,0.100000001,0
4.5,2.900000095,0.300000012,0.5,0.400000006,0,0
0,0,0,0.200000003,0.400000006,0.800000012,0.800000012
1.399999976,0.899999976,18.79999924,27.20000076,25.20000076,2.900000095,1.899999976
8.199999809,8.300000191,5.699999809,2.200000048,2.700000048,4.5,4.599999905
3.700000048,1.799999952,1.200000048,1.799999952,1.700000048,0.200000003,0.100000001
2.200000048,1.600000024,1.299999952,2.299999952,2.900000095,2.799999952,2.799999952
2.099999905,0,0,0,0,0,0
0,0,0,0,0,0,0
2.200000048,3.799999952,3.700000048,2.200000048,0.300000012,0,0
4.099999905,3.700000048,3.799999952,5.800000191,6.900000095,6.900000095,7.099999905
1.100000024,2,4.699999809,5.900000095,5.699999809,3.799999952,3.799999952
1,0.600000024,0.5,0.699999988,0.699999988,0,0
20.10000038,13.39999962,1.399999976,0.300000012,0,0,0
1.399999976,0.899999976,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.200000048,1.200000048,0.200000003,0,0,0,0
3.400000095,3.700000048,4.199999809,1.600000024,0.899999976,1.200000048,1.200000048
0.5,0,0,0,0,0.100000001,0
10.39999962,11,7.599999905,4.5,0.600000024,0,0
0,0,2.200000048,4.699999809,5.800000191,5.400000095,5.400000095
7.699999809,16.70000076,15.89999962,12.60000038,13.10000038,22.29999924,22.5
9.399999619,12.19999981,10.69999981,5.300000191,0.800000012,0,0
5.400000095,3.400000095,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,1.200000048,1.100000024,0.5,0,0,0
5.800000191,7.300000191,7.599999905,12.10000038,16.29999924,25.79999924,26.29999924
0.200000003,0.300000012,0.300000012,6.5,12.5,23,23.29999924
11.5,13.30000019,10.69999981,4.5,1,0.5,0.5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.300000012,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.399999976,2.400000095,2.400000095,1.899999976,1.100000024,1.700000048,1.700000048
1,0.300000012,0.300000012,0.200000003,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,3.200000048,1,0.600000024,0,0,0
0,0,0,0,0,0,0
0,0,0,1.600000024,3.099999905,5.699999809,5.800000191
0,0,0,1.100000024,2.099999905,3.900000095,3.900000095
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.5,0.699999988,0.699999988,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5.099999905,3.200000048,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.5,0.800000012,1,0.200000003,0,0,0.100000001
3,3.599999905,3.799999952,1.700000048,0.300000012,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.200000003,0.300000012,0.400000006,0,0,0,0
0,0,0,0.100000001,0.300000012,0.5,0.5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,5.900000095,10.89999962,12.10000038,12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.100000001,0.100000001,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
8.699999809,6.199999809,6.5,1.200000048,0.300000012,0.300000012,0
2,1.299999952,0,0,0,0,0
1.5,1.399999976,0.300000012,0.699999988,1.399999976,2.599999905,2.700000048
0.800000012,0.5,19.60000038,29,26.79999924,3.099999905,2.099999905
0.400000006,0.899999976,0.800000012,0.400000006,0,0,0
4.5,2.900000095,0,0,0,0,0
2.5,1.600000024,3.200000048,8.899999619,12.30000019,14.89999962,15.30000019
17.60000038,28.89999962,28.39999962,12.10000038,1.799999952,0,0
2.400000095,1.799999952,0.200000003,0.5,1,1.899999976,1.899999976
6.800000191,6.900000095,5.300000191,22,38.40000153,68.09999847,69.19999695
3.799999952,3.5,8.100000381,8.199999809,7.099999905,1.5,1.299999952
0.800000012,1.100000024,1.100000024,1.700000048,2.099999905,3.400000095,3.5
15.69999981,10.5,6.400000095,8.899999619,7.800000191,0.899999976,0.800000012
19.5,12.89999962,13,17.89999962,16.89999962,4,3.599999905
15.60000038,14.89999962,12.89999962,6.5,3.700000048,1,0.800000012
37.09999847,28.79999924,11.39999962,10.10000038,11.5,15.10000038,15.30000019
11.60000038,13.10000038,17.20000076,18.79999924,19,20.5,20.60000038
0.5,1.100000024,13.39999962,20.20000076,19.60000038,6.099999905,5.699999809
0,0,3.599999905,5.5,5.099999905,0.699999988,1.100000024
0,0,0,0,0,0,0.200000003
1.100000024,0.699999988,0,0,0,0,0
0.600000024,0.899999976,0.899999976,0.600000024,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.5,0.300000012,0.300000012,0,0,0,0
0,0,0,0,0,0,0
1.700000048,3.299999952,3.900000095,3.099999905,2.5,2.799999952,2.799999952
0.100000001,0.200000003,2.200000048,3.099999905,2.900000095,0.300000012,0.200000003
9.800000191,9.199999809,9.600000381,9.899999619,13.5,19.10000038,19.20000076
0,0,2.099999905,4.199999809,5,4.199999809,4.300000191
0,0,0,0,0,0,0
5.300000191,8.600000381,10.39999962,9.899999619,10.80000019,11.80000019,11.80000019
6.699999809,8.800000191,11.60000038,16.5,19.60000038,24.70000076,24.89999962
9.5,6,3.5,6.300000191,7,4.599999905,4.300000191
8.800000191,9,12.69999981,8.800000191,6.800000191,0.800000012,0.5
1.899999976,1.299999952,0.300000012,0,0,0,0
2.400000095,1.5,0,0,0,0,0
3,5.099999905,5.599999905,6.199999809,9,15.80000019,16.10000038
28.10000038,20.29999924,11.69999981,8,6,8.199999809,8.300000191
18.39999962,20.39999962,19.29999924,7.900000095,1.399999976,0.100000001,0
2.700000048,4.5,5,2.599999905,1.5,0.5,0.5
3.599999905,4.199999809,5.599999905,4.800000191,3.700000048,0.400000006,0.300000012
0,0,0,0.400000006,0.800000012,1.399999976,1.5
18.29999924,15.89999962,13.80000019,6.800000191,1.200000048,0.100000001,0.400000006
1.700000048,3.299999952,3.599999905,4.199999809,6.800000191,11.5,11.69999981
0,0,3.5,5.199999809,4.800000191,0.600000024,0.600000024
5.900000095,3.700000048,0.5,0.699999988,0.699999988,0,0.100000001
45.90000153,45.90000153,34.59999847,33.59999847,32.79999924,49.59999847,50.5
15.30000019,22,37.40000153,43.59999847,45.09999847,42.79999924,42.70000076
17,10.5,0,0,0,0,0
21.60000038,30.20000076,31,18.29999924,8.699999809,9.399999619,9.5
0,0,4.699999809,7.699999809,7.699999809,3,3.099999905
6.800000191,4.699999809,1.200000048,0.800000012,1,1.399999976,1.5
1,2,1.799999952,2.5,4,7.199999809,7.599999905
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,10.5,16.20000076,15.39999962,3.099999905,3.200000048
4.300000191,2.700000048,0.200000003,0.699999988,1.100000024,1.700000048,1.700000048
3.599999905,5,9.699999809,11.39999962,12.5,10.5,10.80000019
56,36.40000153,4.699999809,7,9.300000191,11.19999981,11.30000019
21.5,28.89999962,43.59999847,32.20000076,23.39999962,5.5,5.099999905
0.400000006,0.899999976,0.899999976,0.200000003,0,0,0.300000012
0,0,0,0.300000012,0.699999988,1.299999952,1.399999976
11.60000038,7.400000095,5.099999905,23.89999962,39,59.40000153,60.5
11.60000038,19.60000038,23.5,16.89999962,12.69999981,10.5,10.80000019
2,1.799999952,1.899999976,1.899999976,2.099999905,1.600000024,1.600000024
5.900000095,3.700000048,0.200000003,0.600000024,1,1.5,1.700000048
0.5,1,1.600000024,4.400000095,7.400000095,12.10000038,12.39999962
0.800000012,1.399999976,12.60000038,19,18.39999962,6.699999809,6.5
0.300000012,0.699999988,0.800000012,1.600000024,2.400000095,3.900000095,4.199999809
0,0,0.400000006,0.600000024,0.600000024,0,0
0,0,1.799999952,2.799999952,2.599999905,0.300000012,0.200000003
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.299999952,1.200000048,1.200000048,0.800000012,0.5,0.800000012,0.800000012
7.800000191,4.900000095,0,0,0,0,0
3.200000048,3.700000048,4.300000191,4.099999905,3.599999905,4,4
0.400000006,0.5,1.600000024,5,8.100000381,12.60000038,12.89999962
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.600000024,0.899999976,0.800000012,0.100000001,0.100000001
0,0,0,0,0,0,0.200000003
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.800000012,0,0,0,0,0,0
0,0,5.099999905,8,7.800000191,2.200000048,2.299999952
0,0,0,0,0,0,0
0,0,0.899999976,1.299999952,1.200000048,0.100000001,0
0.5,0.800000012,0.800000012,0.5,0,0,0
0,0,3.900000095,7.199999809,8,5.199999809,5.099999905
0.600000024,0.600000024,1.100000024,2.5,3.900000095,5.900000095,6
0,0,0,3,5.800000191,10.69999981,11.19999981
0,0,4.5,8.199999809,9.199999809,6.199999809,6.199999809
0.100000001,0.200000003,0.800000012,1.799999952,2.5,3.200000048,3.200000048
0,0,0,0,0,0,0
1.700000048,1.100000024,1.299999952,0.5,0,0,0
0,0,0,0,0,0,0
0,0,0,0.699999988,1.299999952,2.400000095,2.5
6.699999809,4.699999809,0.300000012,0,0,0.200000003,0
7.400000095,6.599999905,3.799999952,3,1.600000024,1,1
11.89999962,10.89999962,8.100000381,16.20000076,24.89999962,40.59999847,41.20000076
19.60000038,19.29999924,17.10000038,28.5,40,57.29999924,57.70000076
11.80000019,15.39999962,12.89999962,5.900000095,1.399999976,0.899999976,1
6.900000095,4.699999809,3.200000048,5.800000191,7,7,7.199999809
9.600000381,10.80000019,15.89999962,47.70000076,76.30000305,120.5999985,122.3000031
7.400000095,9.699999809,32.29999924,58.90000153,72.69999695,77.90000153,78.5
0.400000006,0.600000024,0.600000024,0.100000001,0,0,0
0.100000001,0.200000003,0.200000003,0,0,0,0
2.099999905,1.299999952,1.399999976,0.200000003,0,0,0
0.400000006,0.600000024,0.5,0.300000012,0,0,0
0,0,1.399999976,14.19999981,25.89999962,44.20000076,44.70000076
0,0,5.699999809,8.5,7.900000095,0.899999976,0.600000024
5.300000191,3.400000095,0,0,0,0.100000001,0
0,0,0,0,0,0.200000003,0
1.600000024,0.200000003,0.400000006,0.400000006,0.400000006,0,0
0,0.100000001,0.400000006,0.5,0.400000006,0,0
0,0,0,1.700000048,3.299999952,6,6.099999905
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,2.099999905,2,0.800000012,0.100000001,0,0
1.799999952,3.099999905,3,1.799999952,0.200000003,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2.299999952,4.900000095,4.5,2.400000095,0.300000012,0,0
1.299999952,3.299999952,3.299999952,0.600000024,0.100000001,0,0
17.39999962,24.60000038,24.39999962,20.20000076,18.60000038,22.29999924,22.39999962
10.80000019,16.60000038,19.29999924,12.5,7.599999905,5,5.199999809
4.599999905,8.100000381,8.100000381,7.099999905,6.199999809,10.39999962,10.69999981
3.400000095,2.5,1.100000024,13.5,25.5,45.59999847,46.40000153
4.199999809,8.100000381,8.199999809,4.900000095,3.700000048,5.800000191,5.900000095
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
14.5,9.199999809,0,7.5,14.69999981,27,27.5
17.39999962,18,15.89999962,8.300000191,4.699999809,3,2.599999905
18.5,24.5,27.89999962,31.5,31.5,37.20000076,37.09999847
1.700000048,2.299999952,2.200000048,1.200000048,0.200000003,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
23.20000076,14.80000019,9.100000381,19.29999924,23.79999924,22,22
39.79999924,43.40000153,48.5,28.70000076,24.39999962,28.10000038,28.29999924
7.300000191,12.30000019,14.39999962,8.399999619,4.900000095,3.099999905,3.099999905
8.199999809,8,4.099999905,2,0.300000012,0.300000012,0
4.5,5.5,6.900000095,3.900000095,2.400000095,0.200000003,0.200000003
0,0,0.300000012,0.5,0.400000006,0,0
0,0,0,0,0,0,0
0.600000024,0.400000006,0,0,0,0,0
2.700000048,4.800000191,5.099999905,3.099999905,2.299999952,2.5,2.400000095
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.200000003,0.800000012,0.600000024,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3.400000095,3.400000095,2.900000095,1.100000024,0.200000003,0,0
0,0,3.599999905,5.400000095,5,0.600000024,0.400000006
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.400000006,0.800000012,1.399999976,1.399999976
0.300000012,1.100000024,2.299999952,2.400000095,2.5,1.399999976,1.399999976
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.399999976,2.900000095,2.700000048,1.600000024,0.899999976,1.399999976,1.399999976
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.200000003,0.300000012,0.300000012,0.200000003,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.600000024,0.300000012,0.400000006,0.100000001,0,0,0
0,0,0,0,0,0,0
0,0,3.599999905,5.5,5.099999905,0.600000024,0.400000006
0,0,0,0,0,0,0
0,0,0,0,0,0,0.200000003
0,0,0,0,0,0,0.100000001
0,0,0,0,0,0,0
5.199999809,3.299999952,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.799999952,2.700000048,2.700000048,1.600000024,0.200000003,0,0
0,0,0,0,0,0,0
0,0,0.100000001,0,0,0,0
0,0,0,0,0,0,0
0.400000006,0,0,0,0,0,0
0,0,0,0,0,0,0
1.5,3.400000095,3.400000095,1.100000024,0.200000003,0,0
1.100000024,2.599999905,23.79999924,43.79999924,51.40000153,41.79999924,41.09999847
3.400000095,2.299999952,0,0,0,0,0
0,0.300000012,0.200000003,0,0,0,0
0.400000006,0,5.400000095,8.800000191,8.899999619,3.5,3.299999952
0.200000003,0.300000012,2.400000095,4.800000191,6.199999809,6.400000095,6.400000095
0,0.100000001,0,0,0,0,0
1.200000048,0.5,0.600000024,0.200000003,0,0,0
5.900000095,3.700000048,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.300000012,0.5,0.400000006,0.100000001,0.300000012
23.89999962,15.19999981,9,13.10000038,12.10000038,1.5,1
3.400000095,1.399999976,0.5,2,3.799999952,7.099999905,7.099999905
0.600000024,0.400000006,0,0,0,0,0
0,0,0,0,0,0,0
4.900000095,7.199999809,9.399999619,4,3.299999952,4.099999905,4.199999809
0.899999976,2.700000048,2.400000095,0.699999988,0.100000001,0,0
0,0,0,0,0,0,0
0,0.800000012,1.899999976,3.900000095,5.5,6.699999809,6.800000191
